pitch_mean,pitch_std,pitch_min,pitch_max,pitch_p25,pitch_p50,pitch_p75,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_p25,yaw_p50,yaw_p75,ear_mean,ear_std,ear_min,ear_max,ear_p25,ear_p50,ear_p75,blink_count,blink_rate,face_ratio,pitch_stability,yaw_stability,video,label
53.24495574951172,10.45164213705084,30.820388793945312,74.7540283203125,44.520938873291016,53.389068603515625,60.25780487060547,4.057014007568359,4.978278757798979,-7.157257080078125,18.457565307617188,0.6949462890625,4.393928527832031,7.068538665771484,24.49822816146111,1.540380549133587,17.613963774544995,28.66378407814024,23.64117360756716,24.683851539915587,25.84377136091907,1,0.1,1.0,0.651611928764972,0.834057374740034,1100011012.avi,2
52.03621078491211,16.55260762978586,13.89056396484375,86.013916015625,39.8696517944336,52.68426513671875,64.25572204589844,4.898955078125,4.084507486348036,-6.15374755859375,15.100753784179688,2.667285919189453,5.149284362792969,7.379417419433594,24.027086376068816,1.1007894284934006,20.95997639090413,26.59118653850093,23.3135309566469,24.086047897388035,24.72536803552708,0,0.0,1.0,0.4482464123404713,0.8638497504550655,1100011013.avi,3
53.926260528564455,17.62616164094915,17.866195678710938,106.53533935546876,41.45553207397461,51.94391632080078,64.46221160888672,4.096891326904297,6.903476764973387,-17.55865478515625,16.561859130859375,2.099163055419922,5.151512145996094,8.340091705322266,24.61372691827737,1.5875864397549693,16.557689285877366,27.48422492041177,24.10925419015844,24.860333590197744,25.75686562475596,0,0.0,1.0,0.4124612786350283,0.7698841078342205,1100011014.avi,3
50.057386016845705,12.928213345787158,21.6790771484375,82.42044067382812,40.50984573364258,48.68207550048828,59.01435089111328,1.3846849060058597,4.961509125536367,-8.764633178710938,15.622802734375,-2.48843002319336,1.2266616821289062,4.734825134277344,25.62126404616956,1.401533952166154,21.47890929150257,28.715220571732143,24.759402205893423,25.71551091822628,26.99319338253924,0,0.0,1.0,0.569059555140428,0.8346163624821211,1100011015.avi,3
55.564412689208986,15.33319078661117,25.077468872070312,92.14605712890624,46.33959197998047,56.68811798095703,65.1275520324707,1.4780760192871094,5.389678889492304,-10.311141967773438,15.25048828125,-1.6419830322265625,1.2754974365234375,5.4280853271484375,23.650459170492624,1.876744305162756,19.93110327082806,28.201649009566903,22.382601070704887,23.58313924178628,24.72956408322016,0,0.0,1.0,0.4888936404462943,0.8203440370169233,1100011016.avi,3
52.42024566650391,13.530647881735373,8.9578857421875,83.84759521484375,41.98794937133789,52.21232604980469,61.70897674560547,4.338451843261719,6.603221794582619,-12.015777587890623,20.4256591796875,0.2662124633789062,4.631172180175781,8.36172103881836,23.685610943430223,1.7427588094397883,19.265147332244982,26.74411932799935,22.330816054508336,23.89794384928972,25.15267021409536,1,0.1,1.0,0.5489784039421544,0.779892606847246,1100011017.avi,3
44.51602813720703,13.245466156969552,8.783920288085938,82.58309936523438,37.1917724609375,44.04313659667969,52.50598907470703,5.168344421386719,5.259677530607324,-9.16064453125,16.675064086914062,1.7771720886230469,4.873176574707031,9.221179962158203,25.18913776209635,1.6630726413715624,22.010290036604715,29.18116443386015,23.851415556202035,25.16749628404977,26.051135474660967,0,0.0,1.0,0.5584844614343483,0.8246774156464225,1100011018.avi,3
44.30244262695312,20.79431641230191,1.865692138671875,108.81362915039062,30.271812438964844,41.20405578613281,58.5269775390625,6.331122131347656,7.127341615085891,-8.051116943359375,32.63487243652344,1.032855987548828,5.838722229003906,10.798744201660156,23.77011983384288,1.9755277319775904,18.663622376043776,28.470173876489568,22.519714989630792,23.80529277526804,25.106706558849204,1,0.1,1.0,0.3068561195899363,0.7624219461638037,1100011019.avi,3
54.82273040771484,18.57174923708797,15.541534423828123,100.48892211914062,39.54669189453125,55.69228363037109,68.70980453491211,8.118204956054688,6.280678437678055,-5.8986663818359375,23.85089111328125,4.05621337890625,8.267662048339844,11.98355484008789,23.422205431688145,1.367916695437574,20.13708854978114,26.46756875889635,22.399385741096147,23.608651008088383,24.38241799045973,0,0.0,1.0,0.3809416920970675,0.7906440520773982,1100011020.avi,3
50.17228240966797,18.919288500057903,10.078475952148438,97.201904296875,34.15679931640625,52.15435028076172,65.11376190185547,5.406621551513672,7.013498915768242,-19.37690734863281,19.687255859375,1.6613082885742188,5.204704284667969,9.793952941894531,25.25597345187204,1.5111512295213154,22.294271416835336,28.76098957157516,24.09956582308208,25.22091625382958,26.37347475981806,0,0.0,1.0,0.3693570499980699,0.7662167028077252,1100011021.avi,3
40.98644424438477,16.966034428268124,-2.3844146728515625,73.36750793457031,30.99686813354492,43.27031707763672,52.24444580078125,3.461442260742188,5.412047808756985,-9.223052978515623,15.224578857421877,-0.6747856140136719,3.392333984375,7.569496154785156,24.105172860095127,1.7188805617804823,19.53437227566732,27.4002938373934,22.94272541330172,24.2000101036854,25.533381813646105,2,0.2,1.0,0.4344655190577292,0.8195984063747672,1100011022.avi,3
42.58169403076172,14.89703942598725,-3.8515625,67.65802001953125,30.627273559570312,45.822303771972656,53.80574035644531,5.7694613647460935,4.32906126415944,-4.8101654052734375,16.197296142578125,2.3866004943847656,6.30377197265625,8.93600845336914,24.549532851508523,1.3243383779236824,21.608897442450967,27.316963536960174,23.59724746847088,24.41784079418155,25.777274502339672,0,0.0,1.0,0.5034320191337583,0.8556979578613519,1100011023.avi,3
51.04695556640625,13.86189453024664,5.5135345458984375,77.03271484375,43.41254806518555,50.93540954589844,61.28752517700195,5.070557403564453,6.109761925420158,-10.622772216796877,21.0760498046875,0.7391471862792969,5.058311462402344,9.255046844482422,23.810964426580497,1.9302053345791887,16.391200028500787,28.952242452851014,22.77782598564292,23.78726940207482,25.1291216526622,1,0.1,1.0,0.5379368489917786,0.7963412691526615,1100011025.avi,3
56.05958236694336,16.985635247617626,10.23309326171875,100.03713989257812,46.71392440795898,55.76602935791016,68.64243698120117,8.231915435791016,5.97538531453734,-3.4813995361328125,23.857208251953125,4.535671234130859,7.591476440429687,12.051502227783203,23.014281826014347,2.805948322079918,11.182638231792424,26.85896847635728,22.25984635261273,23.5536499856944,24.639193591810105,9,0.9,1.0,0.4338121584127458,0.8008204895154221,1100011026.avi,3
54.04110702514649,10.915136632182984,24.69175720214844,78.18637084960938,47.22754287719727,53.854736328125,60.71509552001953,8.319726104736327,7.566783794892713,-9.157379150390623,27.53169250488281,3.39947509765625,8.38140869140625,13.104415893554688,24.54147897120275,1.5185775107964756,20.56881750989367,27.45658694340185,23.797851998950428,24.818380954610912,25.76980997322352,0,0.0,1.0,0.6361621122605672,0.7477738735035763,1100011027.avi,3
53.55289077758789,12.602687399463122,22.585418701171875,96.53506469726562,45.29020690917969,53.64240264892578,59.82583618164063,7.326298065185547,6.299223089510807,-9.082839965820312,21.755523681640625,3.3818511962890625,7.6977386474609375,11.291976928710938,24.93013090338291,1.2629192427741056,21.383892118746623,27.98202544849994,24.02729207859003,25.092029298780066,25.80787357383961,0,0.0,1.0,0.579910420017896,0.7900258970163064,1100011028.avi,3
61.79660140991211,14.24717353385427,33.2838134765625,95.52484130859376,51.04566955566406,62.74594879150391,70.47901153564453,3.286209259033204,7.249845588027159,-11.776458740234377,21.57798767089844,-2.4034881591796875,3.1927261352539062,8.42562484741211,25.28021071842084,1.3606439129036008,22.565357959980965,28.4786022091548,24.071961474787653,25.393763136201585,26.32039212524488,0,0.0,1.0,0.525094215538191,0.7583384803990947,1100011029.avi,3
62.50843780517578,14.044827646960046,20.72103881835937,88.57852172851562,54.10058975219727,63.376953125,72.02264404296875,2.783292083740234,7.171557402930176,-15.36920166015625,21.472625732421875,-2.619384765625,3.4120635986328125,7.531600952148437,25.99024213674516,1.781736537538107,20.56881750989367,30.12471776065637,25.15899972761412,25.918619530442,26.9455361603166,2,0.2,1.0,0.5318390784346652,0.7609480865689942,1100011031.avi,3
69.74990295410156,12.22509888979198,38.9918212890625,95.58407592773438,62.408836364746094,69.26422119140625,78.4034194946289,3.111241912841797,5.407034985566041,-9.458114624023438,20.94110107421875,-0.2142333984375,2.491363525390625,6.486656188964844,25.79144743689962,1.6674162648229196,16.829552646139064,28.664719698206973,25.17920140920585,25.88658122182985,26.76049084623319,0,0.0,1.0,0.5924967036736006,0.819765500481132,1100011032.avi,3
62.527179870605465,17.646382986379724,18.58990478515625,96.5413818359375,50.31680679321289,62.76490020751953,75.09391021728516,0.0897669982910156,5.5395642030823415,-11.96240234375,13.909423828125,-3.309677124023437,-0.2709197998046875,3.619083404541016,26.32856079136372,1.1839453880542306,24.063314858558734,29.975502925237272,25.666292794101285,26.322467303495337,26.83688782289476,0,0.0,1.0,0.4117872337873425,0.8153478598972552,1100011034.avi,3
56.969652252197264,16.10731789725887,19.704910278320312,97.21603393554688,44.04435348510742,58.41194915771485,68.08839416503906,3.7025054931640624,6.059832292075358,-8.513015747070312,18.12384033203125,-0.9986686706542968,3.644142150878906,8.25653076171875,25.29680979331153,1.6062983020432433,19.5922280933638,31.62891170376954,24.57646705575501,25.25858481476284,26.223982542495243,0,0.0,1.0,0.4630894034247043,0.7980055902641547,1100011035.avi,3
55.48162673950196,13.507644598525228,27.38807678222656,85.47811889648438,45.18478775024414,53.90428924560547,65.78741836547852,4.209823913574219,5.64039915808178,-10.223297119140623,17.305496215820312,0.7597274780273438,4.7542724609375,7.846839904785156,24.9979189096366,1.405974890429764,21.37596429402167,28.15213774790235,24.17830808212777,25.09845681376861,26.020285721808527,0,0.0,1.0,0.5497451800491591,0.8119866947306074,1100011037.avi,3
61.8065641784668,17.657210268465647,18.690338134765625,97.7628173828125,50.8045539855957,63.09918975830078,72.63511657714844,2.043124084472656,5.667044495034095,-10.611968994140623,16.421096801757812,-2.06951904296875,1.5749053955078125,6.0320587158203125,24.911438218776592,2.02405845760293,16.174675166124498,29.11446821713227,23.68254256077748,24.733904955605567,26.263027746201026,2,0.2,1.0,0.4114263243844784,0.8110985168321968,1100011038.avi,3
70.39751251220703,14.154130307230805,37.14813232421875,99.47967529296876,59.103759765625,71.63475036621094,82.0015640258789,-3.733121337890625,5.456355815412049,-18.774627685546875,10.471649169921877,-7.539482116699219,-4.1644439697265625,1.0231056213378906,23.952732115060115,1.44321659260763,20.13433235618253,29.05742043195322,23.161217640912824,23.711535609532355,24.673276967213937,0,0.0,1.0,0.5281956564256398,0.8181214728195983,1100011040.avi,2
59.46439376831054,12.213013638857332,31.761016845703125,90.12359619140624,50.69580841064453,58.81636047363281,68.73591995239258,1.8324664306640623,5.6527131989291135,-11.913299560546877,14.631881713867188,-1.8690338134765625,2.2630691528320312,5.801910400390625,24.01903430429666,1.2122424321421428,20.713069870271035,26.757405284011675,23.10199053602205,24.23250566776157,25.083807973747568,0,0.0,1.0,0.5928995453714223,0.8115762267023628,1100011046.avi,3
48.16220138549805,13.348190350590896,21.770050048828125,85.73980712890625,37.48911666870117,46.36561584472656,58.31928253173828,10.291937103271485,7.10062843683022,-12.38677978515625,28.416961669921875,5.894523620605469,9.63739013671875,15.230060577392578,23.740172572285065,2.101731769044877,18.19578405813261,28.356405024257874,22.4973095876632,23.53639748915878,25.232998665600388,1,0.1,1.0,0.5550603216469701,0.7633123854389927,1100011047.avi,3
50.62498504638672,21.560860999117327,-2.854766845703125,99.15042114257812,37.511756896972656,52.17193603515625,65.60317611694336,5.700019226074219,6.349048262128828,-14.9920654296875,20.358139038085938,1.7601394653320312,6.6378021240234375,10.218345642089844,23.45672825148021,2.3438625352556413,13.154933721594045,28.61739356445326,22.59375314856172,24.00304844517596,24.80871233935765,3,0.3,1.0,0.2813046333627558,0.7883650579290391,1100011048.avi,2
58.61264938354492,15.047145401507606,26.15655517578125,93.4642333984375,47.21965789794922,56.65160369873047,67.92041397094727,-0.3255471801757812,5.313787377347258,-14.094329833984377,11.6131591796875,-3.6672439575195312,-0.5558242797851562,3.443061828613281,25.0182251938348,1.3065786140676303,21.341017319673995,27.64481190379737,24.261040841916564,25.22305545048048,25.776409192867828,0,0.0,1.0,0.4984284866164131,0.8228737540884248,1100011049.avi,3
55.8018049621582,18.34859417300644,12.5889892578125,101.06280517578124,40.84619903564453,53.47517395019531,69.5059585571289,-2.9790693664550782,4.562820597341457,-15.48272705078125,12.509017944335938,-6.090705871582031,-3.028602600097656,-0.5723762512207031,26.2129341657749,1.4092883615620877,22.98347401948245,29.83587024213264,25.26522293716151,26.29288412555414,27.03246577031853,0,0.0,1.0,0.3883801942331186,0.8479059800886182,1100011050.avi,3
61.00680694580078,14.562088537615304,32.188629150390625,94.14749145507812,50.99156951904297,58.70157623291016,72.2399673461914,-1.334668426513672,6.171740074767569,-17.445938110351562,13.925704956054688,-5.990810394287109,-1.1131134033203125,2.486064910888672,24.68363108238433,1.8693756613374428,20.35438285121129,28.77171102652957,23.19995349263524,24.77970765542085,26.00500958158452,1,0.1,1.0,0.5145970487461565,0.794275330841081,1100011051.avi,3
73.53749725341797,13.74985853548392,34.47540283203125,102.7318115234375,64.7491226196289,74.07355499267578,82.910400390625,-2.022946472167969,4.827332301370683,-16.79052734375,7.730545043945312,-4.729667663574219,-1.9960784912109373,1.1907958984375,24.76153513952017,1.248675059319158,21.610451118852264,27.97452779749517,23.67339676827084,24.809097371434,25.76901459488469,0,0.0,1.0,0.541671382150536,0.839088923287644,1100011052.avi,3
73.44671813964844,14.479040741933964,35.859039306640625,103.84664916992188,63.73997497558594,73.00135803222656,83.60779571533203,-0.4406927490234375,6.921994304005943,-15.224044799804688,17.375289916992188,-4.536319732666016,-0.9954071044921876,3.84698486328125,25.39116106270375,1.3557316053996171,21.53173517173756,28.20205698950172,24.614400063241547,25.351902497864977,26.437466890567023,0,0.0,1.0,0.5173653086022012,0.7692668565331352,1100011053.avi,3
55.68824096679688,14.3177880985633,13.07061767578125,90.1201171875,44.57440948486328,56.14019012451172,66.39312362670898,1.584763641357422,7.910195472542116,-18.333465576171875,16.1376953125,-3.9114837646484375,3.0784835815429688,7.761505126953125,24.69982924697856,1.2970716750016664,21.33155620471613,28.016180231800742,24.001443343578,24.784988136669305,25.35807455853192,0,0.0,1.0,0.5227403967145567,0.7363268175819295,1100011054.avi,3
53.89647613525391,11.940733614632386,27.8431396484375,78.84210205078125,45.120582580566406,54.26100158691406,62.117923736572266,1.906414794921875,4.521834317994115,-10.556045532226562,13.548004150390623,-0.9715080261230468,1.9637908935546875,4.9202423095703125,23.71851625107972,1.4354885783131612,20.26059039258061,27.59590605486593,22.55426663876769,23.71863021871255,24.699109394484065,0,0.0,1.0,0.6019755461789205,0.8492721894001962,1100011055.avi,3
47.72500335693359,14.170105142178436,20.709136962890625,81.4864501953125,38.027099609375,47.03356170654297,57.2589111328125,-1.5442301940917968,5.632173424538427,-15.05841064453125,10.374603271484377,-5.559867858886719,-1.5691146850585938,2.7186203002929688,24.72488296547417,1.6252583592949164,20.27422511256623,28.23462148001539,23.47138162815206,24.702184830480377,25.955708171464668,0,0.0,1.0,0.5276631619273855,0.812260885848719,1100011056.avi,3
45.70088851928711,14.317602779645163,13.467422485351562,77.36404418945312,35.495506286621094,46.97997283935547,56.846675872802734,5.102754058837891,8.383065659933989,-13.659103393554688,30.609283447265625,-1.34100341796875,4.756217956542969,10.35018539428711,23.962440197884256,2.1278988953499924,14.330329691326211,28.353752551929432,22.931425141243,24.16003021931344,25.33610287089088,1,0.1,1.0,0.5227465740118279,0.7205644780022004,1100011057.avi,3
63.68963043212891,13.947683868632788,30.01983642578125,98.56719970703124,53.5900993347168,63.89601135253906,73.47554779052734,-1.466641540527344,6.186136386571863,-20.06953430175781,11.69219970703125,-5.611598968505859,-0.930511474609375,2.6892662048339844,23.00186021656769,1.3722128822036674,19.04618634323718,26.919540599087536,22.20491440357878,23.107357040979643,23.74726988291429,0,0.0,1.0,0.535077204378907,0.793795453780938,1100011058.avi,3
49.34179061889648,18.176754932103098,14.889892578125,88.30459594726562,36.62222290039063,49.06745910644531,61.16341781616211,6.279691772460938,8.07807953166988,-8.443359375,28.404327392578125,0.45562744140625,5.508811950683594,12.7117919921875,22.93583337824266,2.716339232250077,14.461489539256071,30.552721012280724,21.30549441939097,22.707892551443265,24.67005705288389,8,0.8,1.0,0.3941081689298967,0.7307306822776707,1100011059.avi,3
50.18328598022461,10.994616711332094,12.538833618164062,74.72492980957031,42.94132995605469,50.37992858886719,57.265743255615234,5.397120971679687,5.339321971986248,-9.0711669921875,18.67665100097656,1.7718849182128906,5.837837219238281,8.588848114013672,22.016124885955083,1.3867068837666978,19.308804911002724,25.859571336872683,21.06794886625168,21.904710682005444,22.909142606746613,0,0.0,1.0,0.6335127762889302,0.8220226009337918,1100011060.avi,3
50.49446792602539,13.86623488318665,17.691787719726562,90.42059326171876,39.66673278808594,50.35762023925781,58.80101776123047,-0.2789680480957031,3.59687023166175,-8.575027465820312,8.876296997070312,-2.7176055908203125,-0.4545059204101562,2.065513610839844,24.1713275618,1.5699603535380025,20.39785647654216,29.37353156192738,23.32643258527491,24.569558732804666,25.028224686938497,0,0.0,1.0,0.537792170560445,0.880104325611275,1100011062.avi,3
52.78123977661133,12.28583488907808,27.899658203125,82.77011108398438,45.52555465698242,52.25770568847656,61.73567962646485,-2.436210021972656,4.409223730625294,-11.988937377929688,8.534500122070312,-5.474483489990234,-2.080894470214844,0.3570671081542969,23.570790027463023,1.501421874098014,19.5922280933638,27.566831462121755,22.52328381585644,23.6184348791213,24.56489835982049,0,0.0,1.0,0.5904721703640641,0.8530258756458236,1100011063.avi,3
50.71268035888672,16.07653778165784,15.219497680664062,82.29574584960938,38.65992736816406,50.03125,62.82836532592773,-0.8024790954589843,4.541902122279118,-11.352569580078123,11.372222900390623,-4.139804840087891,-0.4356002807617187,2.3345870971679688,22.97296603700961,1.2804035060354468,19.96255554774097,26.908523828972594,22.11460933420804,22.955483297421896,23.60278025875549,0,0.0,1.0,0.464115407278072,0.8486032625906961,1100011064.avi,3
62.68782958984375,13.196417676898363,29.24285888671875,87.58071899414062,55.31383895874024,62.32681274414063,72.04010391235352,1.181378173828125,5.790567457061523,-11.994155883789062,14.302536010742188,-3.207691192626953,1.0986175537109375,5.155124664306641,22.730718447250947,1.7266941440514214,15.813588820834113,27.291745937041885,22.05170790549159,23.083076531600213,23.641205789852727,0,0.0,1.0,0.5601194107700544,0.8069810847646159,1100011066.avi,3
57.96969512939453,14.95410856462297,24.197174072265625,88.96875,46.50312042236328,57.61395263671875,69.46293258666992,2.8149143981933595,4.896811319250987,-6.477462768554688,16.629440307617188,-0.716583251953125,3.029327392578125,6.128124237060547,24.001658145042185,1.274319103112838,17.55942427103433,27.063826004724,23.46683438956825,24.09580111771148,24.669843521175352,0,0.0,1.0,0.5015297145125677,0.836772956024967,1100011067.avi,3
58.58936889648437,14.632573287672052,24.014373779296875,94.81027221679688,47.74814224243164,60.11284637451172,67.33917236328125,0.2244876098632812,4.4157515674169625,-11.3284912109375,12.131515502929688,-2.5519332885742188,0.2047119140625,3.3171348571777344,23.85941544076122,1.8590139876671736,13.697260493142611,29.01837485877582,23.35956835113684,24.170891846522863,24.70776383270135,3,0.3,1.0,0.5122475570775983,0.8528082810861013,1100011068.avi,3
56.32055511474609,17.274807498327437,18.69207763671875,98.74838256835938,44.53380584716797,57.05108642578125,67.80648040771484,6.693347778320312,7.071841879023918,-11.081573486328123,20.934967041015625,2.123355865478516,7.1743927001953125,11.528194427490234,24.95249897374944,2.3363308572950228,15.281438722410805,29.808531377663005,23.95492357621573,25.19151620235731,26.36836272395045,3,0.3,1.0,0.4241730833890854,0.7642719373658694,1100011069.avi,3
51.005926513671874,13.502174019390452,16.978378295898438,81.18386840820312,41.631980895996094,52.27091217041016,60.187774658203125,4.212957611083985,3.988040589038214,-5.3980560302734375,15.4993896484375,1.3205032348632812,4.5241241455078125,6.8249053955078125,25.10617650615737,1.346074719861332,21.79500050649319,27.968405810965244,24.531887728897555,24.77288692211884,26.2231666997478,0,0.0,1.0,0.5499275326869849,0.8670653136987262,1100011070.avi,3
53.55896697998047,15.792730665038624,17.9989013671875,88.95001220703125,40.29734420776367,53.92755126953125,65.0648193359375,2.7072544860839844,5.233795779003239,-9.283935546875,13.5367431640625,-0.2945404052734375,2.230430603027344,6.093868255615234,23.62097082077058,1.7229748028262364,20.108176509933305,29.14707416171681,22.41536943257447,23.576707988537933,24.66442097831467,0,0.0,1.0,0.4735756444987126,0.825540140699892,1100011071.avi,3
57.0320068359375,11.514342660644532,22.39195251464844,100.53744506835938,49.08253479003906,56.519622802734375,63.66737365722656,4.884716796875,4.909980649357815,-4.805908203125,14.686172485351562,1.2232627868652344,4.8797760009765625,8.800884246826172,24.766805003014955,2.0205192510889614,17.13250517598344,28.799700003943183,23.908143375405217,24.723697436674406,25.95284028245443,2,0.2,1.0,0.6161885779785157,0.8363339783547395,1100011072.avi,3
59.97078384399414,12.092565677694664,31.751205444335938,90.4713134765625,51.411563873291016,60.10456085205078,67.53482055664062,5.247340393066406,4.771286835208173,-8.83184814453125,15.493133544921877,2.18572998046875,6.009422302246094,8.475513458251953,25.480179472550287,2.058289677829284,16.075839448135135,29.115083843898656,24.732301103705115,25.85888895964065,26.78419255802903,1,0.1,1.0,0.5969144774101778,0.8409571054930609,1100011073.avi,3
35.25881561279297,15.638093016204976,4.80377197265625,80.75283813476562,24.953319549560547,34.963829040527344,46.08541488647461,5.317418212890625,4.823388091994718,-4.8349609375,19.573410034179688,1.9178504943847656,5.3397216796875,8.495853424072266,22.686957273696084,2.2363170257713585,12.956794523930457,28.56857734239467,21.703431265446348,22.83972678722484,24.01495223662212,0,0.0,1.0,0.4787302327931675,0.8392203969335094,1100011075.avi,3
47.9357568359375,12.752375143470896,15.068511962890623,79.279052734375,40.01800537109375,49.12181854248047,57.09629440307617,6.7805874633789065,3.9127099973789408,-5.8386993408203125,16.107315063476562,4.163017272949219,7.471328735351562,9.10004425048828,24.32802436989653,1.6493517303348295,21.47890929150257,28.14303271136447,22.827693692912906,24.148558135170063,25.63806339394592,0,0.0,1.0,0.5749208285509702,0.869576333420702,1100011076.avi,3
72.07213973999023,13.610333938235398,29.53729248046875,99.09075927734376,65.21341705322266,73.79942321777344,82.54688262939453,1.184208984375,5.49886558254443,-11.261505126953123,14.094039916992188,-2.319854736328125,1.1535720825195312,5.558998107910156,26.07825650365166,1.5640011113567407,22.99779883787415,29.170295008432724,24.721707613251155,26.32224265866505,27.230805835514627,0,0.0,1.0,0.5463222020588201,0.8167044805818523,1100011078.avi,2
60.65859252929688,20.355820243055028,13.690185546875,107.99935913085938,47.48841094970703,60.54673004150391,74.60606002807617,3.2375323486328127,7.492790863652868,-9.868865966796877,26.185699462890625,-1.7722282409667969,1.552581787109375,7.324069976806641,26.33249637491141,1.8276990037754963,21.986850623419024,31.1009668165342,25.21532842533048,26.381593019147804,27.596869638452628,0,0.0,1.0,0.3214726585648324,0.7502403045449044,1100011079.avi,3
57.65625671386719,17.075784236807294,27.11102294921875,102.45892333984376,46.62935256958008,56.06800842285156,68.03864669799805,5.721024627685547,6.631529350179937,-18.0384521484375,22.6124267578125,1.66485595703125,5.2977294921875,9.067428588867188,25.10188877943135,1.8173362498950312,18.788113609979632,30.958243459157472,24.2723463048805,25.26034205494976,26.10396736411837,1,0.1,1.0,0.4308071921064235,0.7789490216606687,1100011080.avi,3
